Switching to IMU channel 1,,,,,,,,,,
20:22.1,1,6.119,6.708,-5.962,52.243,-44.174,-7.93,-0.366,-0.231,-0.034
Switching to IMU channel 0,,,,,,,,,,
20:22.2,0,1.216,2.864,9.414,107.896,-7.304,-0.974,-0.266,-0.336,0.158
20:22.3,0,0.981,2.903,9.414,87.235,-49.113,-3.965,-0.266,-0.336,0.158
Switching to IMU channel 1,,,,,,,,,,
20:22.4,1,6.002,6.512,-6.198,34.504,-44.243,-19.2,-0.366,-0.231,-0.034
20:22.5,1,6.002,6.433,-6.237,29.774,-29.426,-29.843,-0.366,-0.231,-0.034
Switching to IMU channel 0,,,,,,,,,,
20:22.6,0,1.216,3.452,9.257,28.522,19.757,-9.322,-0.266,-0.336,0.158
20:22.7,0,1.098,3.334,9.297,20.8,1.948,-19.409,-0.266,-0.336,0.158
Switching to IMU channel 1,,,,,,,,,,
20:22.8,1,5.766,6.669,-6.315,6.191,-19.687,-30.957,-0.366,-0.231,-0.034
20:22.9,1,5.727,6.551,-6.512,-13.983,13.217,-14.33,-0.366,-0.231,-0.034
Switching to IMU channel 0,,,,,,,,,,
20:23.0,0,1.02,3.413,9.297,-21.217,-44.8,-3.965,-0.266,-0.336,0.158
20:23.1,0,0.706,3.256,9.611,-7.861,-38.817,-16.626,-0.266,-0.336,0.158
Switching to IMU channel 1,,,,,,,,,,
20:23.2,1,5.727,6.669,-6.786,-23.026,43.548,28.383,-0.366,-0.231,-0.034
20:23.3,1,6.041,6.159,-6.747,-58.643,115.061,63.791,-0.366,-0.231,-0.034
Switching to IMU channel 0,,,,,,,,,,
20:23.4,0,1.804,3.452,10.081,-66.017,-156.522,86.4,-0.266,-0.336,0.158
20:23.5,0,2.157,3.883,9.414,-133.704,-192.974,36.035,-0.266,-0.336,0.158
Switching to IMU channel 1,,,,,,,,,,
20:23.5,1,6.002,7.335,-5.217,-293.913,203.061,80.417,-0.366,-0.231,-0.034
20:23.6,1,6.629,6.786,-4.511,-278.817,147.27,121.461,-0.366,-0.231,-0.034
Switching to IMU channel 0,,,,,,,,,,
20:23.7,0,2.393,1.138,9.571,-216.139,-132.452,17.739,-0.266,-0.336,0.158
20:23.8,0,2.667,0.745,9.571,-201.391,-212.522,159.861,-0.266,-0.336,0.158
Switching to IMU channel 1,,,,,,,,,,
20:23.9,1,7.649,7.022,-3.06,-54.191,221.287,38.957,-0.366,-0.231,-0.034
20:24.0,1,7.571,7.296,-2.942,-58.157,146.087,78.817,-0.366,-0.231,-0.034
Switching to IMU channel 0,,,,,,,,,,
20:24.1,0,3.609,0.745,9.454,-104.278,-138.504,112.765,-0.266,-0.336,0.158
20:24.2,0,3.57,0.431,9.179,-212.73,-58.922,119.652,-0.266,-0.336,0.158
Switching to IMU channel 1,,,,,,,,,,
20:24.3,1,8.002,6.943,-1.961,-189.148,215.304,-22.4,-0.366,-0.231,-0.034
20:24.4,1,8.394,7.492,-1.216,-104.278,283.409,120,-0.366,-0.231,-0.034
Switching to IMU channel 0,,,,,,,,,,
20:24.5,0,3.177,-1.059,9.414,-34.435,-163.896,209.878,-0.266,-0.336,0.158
20:24.6,0,4.236,-1.216,9.179,-24.904,-65.53,166.052,-0.266,-0.336,0.158
Switching to IMU channel 1,,,,,,,,,,
20:24.7,1,8.473,7.178,0.196,-131.965,276.87,64.07,-0.366,-0.231,-0.034
20:24.8,1,8.669,6.315,1.138,-96.974,278.539,68.035,-0.366,-0.231,-0.034
Switching to IMU channel 0,,,,,,,,,,
20:24.9,0,3.883,-1.922,9.022,-49.252,-85.635,120.417,-0.266,-0.336,0.158
20:25.0,0,4.197,-2.001,9.061,-24.278,-45.287,180.174,-0.266,-0.336,0.158
Switching to IMU channel 1,,,,,,,,,,
20:25.1,1,8.591,6.119,2.04,-91.13,166.957,34.435,-0.366,-0.231,-0.034
20:25.2,1,8.591,5.845,2.354,-105.67,169.183,15.443,-0.366,-0.231,-0.034
Switching to IMU channel 0,,,,,,,,,,
20:25.3,0,4.786,-2.471,8.591,-59.13,30.4,120.07,-0.266,-0.336,0.158
20:25.4,0,4.472,-2.314,9.022,-17.809,24.904,191.304,-0.266,-0.336,0.158
Switching to IMU channel 1,,,,,,,,,,
20:25.5,1,7.845,4.903,2.903,-270.33,130.087,-75.896,-0.366,-0.231,-0.034
20:25.6,1,8.512,4.943,4.04,-241.6,167.861,7.722,-0.366,-0.231,-0.034
Switching to IMU channel 0,,,,,,,,,,
