02:52.2,1,-1.883,1.491,9.336,46.052,29.217,41.739,-0.366,-0.055,-0.017
Switching to IMU channel 0,,,,,,,,,,
02:52.3,0,0.196,4.236,8.826,-83.061,104.348,26.852,-0.376,0.114,0.159
02:52.4,0,-0.275,3.923,8.944,-58.852,107.965,-40.139,-0.376,0.114,0.159
Switching to IMU channel 1,,,,,,,,,,
02:52.5,1,-1.648,1.608,9.493,21.774,13.078,11.478,-0.366,-0.055,-0.017
02:52.6,1,-1.961,1.765,9.218,36.661,0.209,45.913,-0.366,-0.055,-0.017
Switching to IMU channel 0,,,,,,,,,,
02:52.7,0,-0.157,3.962,9.414,20.035,87.791,97.252,-0.376,0.114,0.159
02:52.8,0,-0.353,4.04,9.14,41.183,-48.696,44.243,-0.376,0.114,0.159
Switching to IMU channel 1,,,,,,,,,,
02:52.9,1,-1.883,1.804,9.257,-2.017,-26.365,-1.183,-0.366,-0.055,-0.017
02:53.0,1,-1.491,1.804,8.904,-77.148,-82.991,-11.548,-0.366,-0.055,-0.017
Switching to IMU channel 0,,,,,,,,,,
02:53.1,0,-0.078,5.531,9.532,201.878,-189.496,-69.843,-0.376,0.114,0.159
02:53.2,0,2.746,5.492,8.63,329.67,-77.704,46.748,-0.376,0.114,0.159
Switching to IMU channel 1,,,,,,,,,,
02:53.3,1,-1.216,1.53,9.493,-6.748,-16.278,-11.617,-0.366,-0.055,-0.017
02:53.4,1,-1.412,1.53,9.571,-30.261,-18.296,-19.27,-0.366,-0.055,-0.017
Switching to IMU channel 0,,,,,,,,,,
02:53.5,0,0.235,6.394,8.198,313.113,-416.557,-64.139,-0.376,0.114,0.159
02:53.6,0,3.217,6.159,6.355,276.313,-439.443,-256.139,-0.376,0.114,0.159
Switching to IMU channel 1,,,,,,,,,,
02:53.7,1,-1.412,1.53,9.297,-10.783,17.391,-10.157,-0.366,-0.055,-0.017
02:53.8,1,-1.373,1.648,9.375,-1.67,10.226,11.27,-0.366,-0.055,-0.017
